Date,heureNombre,heureHHMMSS,taille,prix
20140305,0.4125694,95406,100,1219
20140305,0.412581,95407,10,1219.6
20140305,0.4126273,95411,2,1218.97
20140305,0.4126505,95413,200,1219.245
20140305,0.412662,95414,100,1219.45
20140305,0.4126736,95415,315,1219.336
20140305,0.4126852,95416,300,1218.973
20140305,0.4126968,95417,200,1219.03
20140305,0.4127083,95418,1,1219.6
20140305,0.4127546,95422,100,1219.505
20140305,0.4127778,95424,200,1219.068
20140305,0.4128356,95429,200,1218.943
20140305,0.4128704,95432,2,1219.065
20140305,0.4128819,95433,10,1218.92
20140305,0.4128935,95434,1,1218.921
20140305,0.4129167,95436,106,1218.999
20140305,0.4129398,95438,440,1219.2
20140305,0.4129514,95439,29,1218.92
20140305,0.412963,95440,14,1219.086
20140305,0.4130903,95451,3,1218.681
20140305,0.4131019,95452,1001,1219.2
20140305,0.4131366,95455,100,1218.843
20140305,0.4131597,95457,11,1219.018
20140305,0.413287,95508,100,1218.7
20140305,0.4132986,95509,24,1218.7
20140305,0.4133796,95516,10,1219.2
20140305,0.4133912,95517,100,1218.955
20140305,0.4134028,95518,200,1218.693
20140305,0.4134144,95519,1,1218.69
20140305,0.4134491,95522,35,1218.725
20140305,0.4134722,95524,1,1218.69
20140305,0.4134838,95525,50,1218.91
20140305,0.4135069,95527,2,1218.91
20140305,0.4135417,95530,80,1218.711
20140305,0.413588,95534,700,1218.94
20140305,0.4136227,95537,100,1219.19
20140305,0.4136458,95539,100,1219.2
20140305,0.4136806,95542,200,1219.5
20140305,0.4137037,95544,2,1219.26
20140305,0.4137153,95545,160,1219.26
20140305,0.4137384,95547,300,1219.6
20140305,0.4137963,95552,4,1219.261
20140305,0.4138194,95554,103,1219.602
20140305,0.413912,95602,60,1219.789
20140305,0.4139352,95604,215,1219.271
20140305,0.4139468,95605,2,1219.726
20140305,0.4139931,95609,100,1219.28
20140305,0.4140278,95612,50,1219.63
20140305,0.4140394,95613,5,1219.63
20140305,0.4140509,95614,5,1219.27
20140305,0.4140625,95615,205,1219.709
20140305,0.4141319,95621,50,1219.51
20140305,0.4141898,95626,1,1219.79
20140305,0.4142245,95629,1,1219.78
20140305,0.4142361,95630,300,1219.574
20140305,0.4142593,95632,100,1219.34
20140305,0.414294,95635,29,1219.61
20140305,0.4143056,95636,92,1219.789
20140305,0.414375,95642,30,1219.298
20140305,0.4143981,95644,100,1219.27
20140305,0.4144213,95646,200,1219.27
20140305,0.4144444,95648,50,1218.761
20140305,0.414456,95649,1,1218.6
20140305,0.4144676,95650,100,1218.86
20140305,0.4144907,95652,30,1219.439
20140305,0.4145139,95654,100,1219.181
20140305,0.4145602,95658,10,1218.626
20140305,0.4145718,95659,2,1219.11
20140305,0.4145949,95701,5,1219
20140305,0.4146412,95705,2,1218.88
20140305,0.4146991,95710,1,1218.35
20140305,0.4147106,95711,12,1218.717
20140305,0.4147454,95714,125,1217.852
20140305,0.4147569,95715,48,1217.66
20140305,0.4147917,95718,200,1218.01
20140305,0.4148032,95719,20,1217.899
20140305,0.414838,95722,423,1217.9
20140305,0.4148495,95723,110,1217.719
20140305,0.4148611,95724,1,1217.5
20140305,0.4148843,95726,204,1217.812
20140305,0.4148958,95727,998,1217.91
20140305,0.414919,95729,200,1217.91
20140305,0.4149421,95731,500,1217.626
20140305,0.4149537,95732,100,1217.865
20140305,0.4149884,95735,11,1218.235
20140305,0.415,95736,50,1217.371
20140305,0.4150231,95738,1,1217.35
20140305,0.4150347,95739,26,1218.83
20140305,0.4151157,95746,2,1217.46
20140305,0.4152315,95756,3,1218.62
20140305,0.4152546,95758,4,1217.51
20140305,0.4153241,95804,20,1217.57
20140305,0.4153704,95808,100,1217.5
20140305,0.4153819,95809,801,1217.375
20140305,0.4153935,95810,1,1216.69
20140305,0.4154167,95812,100,1216.75
20140305,0.4155093,95820,7,1217.72
20140305,0.415544,95823,223,1217.304
20140305,0.4155787,95826,10,1217.66
20140305,0.415625,95830,12,1217.508
20140305,0.4156944,95836,100,1217.554
20140305,0.415706,95837,4,1217.58
20140305,0.4157176,95838,200,1217.58
20140305,0.4157407,95840,100,1217.63
20140305,0.4157523,95841,3,1217.34
20140305,0.4157639,95842,98,1217.73
20140305,0.4157755,95843,60,1217.97
20140305,0.415787,95844,200,1217.38
20140305,0.4158333,95848,20,1217.375
20140305,0.4158565,95850,16,1216.75
20140305,0.4158796,95852,2,1217.42
20140305,0.4159259,95856,7,1217.96
20140305,0.4159375,95857,100,1217.76
20140305,0.4159491,95858,15,1217.51
20140305,0.4159606,95859,1,1217.96
20140305,0.4159722,95900,2,1217.96
20140305,0.416088,95910,10,1217.9
20140305,0.4161458,95915,10,1217.65
20140305,0.416169,95917,25,1217.32
20140305,0.4162037,95920,902,1217.548
20140305,0.4162153,95921,100,1217.82
20140305,0.4162269,95922,1,1217.97
20140305,0.41625,95924,272,1217.95
20140305,0.4162847,95927,20,1217.69
20140305,0.416331,95931,4100,1214.8
20140305,0.4163773,95935,10,1217.671
20140305,0.4163889,95936,100,1218.99
20140305,0.4164468,95941,1,1217.67
20140305,0.4164583,95942,6,1218.278
20140305,0.4164815,95944,100,1218.391
20140305,0.4165278,95948,25,1218.989
20140305,0.4166088,95955,18,1218.99
20140305,0.4166204,95956,400,1217.735
20140305,0.4166319,95957,30,1217.68
20140305,0.4166667,100000,4,1217.82
20140305,0.416713,100004,41,1218.905
20140305,0.4167245,100005,8,1218.98
20140305,0.4167477,100007,100,1217.79
20140305,0.4168056,100012,4,1217.71
20140305,0.4168171,100013,100,1217.79
20140305,0.4169444,100024,700,1217.71
20140305,0.416956,100025,15,1218.41
20140305,0.4169676,100026,200,1217.665
20140305,0.4169907,100028,100,1217.45
20140305,0.4170023,100029,120,1218.25
20140305,0.4170139,100030,9,1217.45
20140305,0.4170255,100031,133,1217.688
20140305,0.417037,100032,2,1218.405
20140305,0.4170602,100034,9,1218.409
20140305,0.4170718,100035,100,1217.48
20140305,0.4171181,100039,25,1218.4
20140305,0.4171296,100040,100,1218.27
20140305,0.4171412,100041,101,1217.539
20140305,0.4171875,100045,300,1217.483
20140305,0.4172106,100047,100,1217.52
20140305,0.4172222,100048,1,1218.362
20140305,0.4172454,100050,200,1217.46
20140305,0.4172569,100051,212,1217.621
20140305,0.4172801,100053,192,1217.629
20140305,0.4173495,100059,10,1217.45
20140305,0.4173611,100100,151,1217.45
20140305,0.4173843,100102,21,1217.76
20140305,0.4173958,100103,6,1217.46
20140305,0.4174306,100106,10,1217.62
20140305,0.4174769,100110,3,1217.61
20140305,0.4175116,100113,20,1217.017
20140305,0.4175231,100114,50,1216.941
20140305,0.4175347,100115,1,1217.75
20140305,0.4175463,100116,4,1217.45
20140305,0.4175579,100117,96,1217.14
20140305,0.4175694,100118,86,1217.599
20140305,0.4175926,100120,200,1216.966
20140305,0.4176042,100121,237,1217.101
20140305,0.4176273,100123,100,1217.012
20140305,0.4176389,100124,150,1217.357
20140305,0.417662,100126,100,1216.94
20140305,0.4177083,100130,100,1217.362
20140305,0.4177315,100132,200,1217.255
20140305,0.4177431,100133,4,1217.57
20140305,0.4177662,100135,50,1217.5
20140305,0.4177894,100137,4,1216.94
20140305,0.4178472,100142,100,1217.29
20140305,0.4178935,100146,120,1217.5
20140305,0.4179167,100148,120,1216.99
20140305,0.4180093,100156,10,1217.006
20140305,0.4180324,100158,5,1216.94
20140305,0.4180671,100201,100,1216.94
20140305,0.4180787,100202,5,1216.8
20140305,0.4180903,100203,100,1216.94
20140305,0.4181481,100208,105,1216.93
20140305,0.418206,100213,200,1216.886
20140305,0.4182176,100214,400,1216.79
20140305,0.4182292,100215,632,1216.469
20140305,0.4182407,100216,100,1216.4
20140305,0.4182523,100217,150,1216.367
20140305,0.418287,100220,100,1216.555
20140305,0.4182986,100221,100,1216.495
20140305,0.4183102,100222,180,1216.333
20140305,0.4183333,100224,100,1216.475
20140305,0.4183449,100225,127,1216.82
20140305,0.4183912,100229,100,1216.455
20140305,0.4184144,100231,148,1216.375
20140305,0.4184491,100234,5,1216.12
20140305,0.4185069,100239,200,1216.17
20140305,0.4185764,100245,2,1216.36
20140305,0.4186111,100248,16,1216.36
20140305,0.4187037,100256,24,1216.01
20140305,0.41875,100300,125,1216.118
20140305,0.4187616,100301,200,1216.069
20140305,0.4188079,100305,322,1216.475
20140305,0.4188426,100308,110,1216.619
20140305,0.4188773,100311,100,1216.64
20140305,0.4189236,100315,3,1216.753
20140305,0.4189352,100316,200,1216.61
20140305,0.4189699,100319,50,1216.837
20140305,0.4189815,100320,523,1216.793
20140305,0.4190162,100323,1,1216.17
20140305,0.4190394,100325,50,1216.745
20140305,0.4190972,100330,10,1216.85
20140305,0.4191435,100334,225,1216.819
20140305,0.4192477,100343,50,1217.62
20140305,0.4193287,100350,7,1217.56
20140305,0.4194213,100358,8,1217.58
20140305,0.4194329,100359,62,1217.622
20140305,0.4194676,100402,100,1217.62
20140305,0.4195255,100407,100,1216.99
20140305,0.419537,100408,100,1216.96
20140305,0.4195602,100410,100,1216.51
20140305,0.4196065,100414,100,1216.73
20140305,0.4196412,100417,101,1216.968
20140305,0.4196528,100418,25,1217.369
20140305,0.4196644,100419,10,1217.37
20140305,0.4197569,100427,200,1217.418
20140305,0.4197685,100428,5,1217.41
20140305,0.4199074,100440,750,1217.443
20140305,0.419919,100441,171,1217.369
20140305,0.4200579,100453,30,1217.989
20140305,0.420081,100455,5,1217.99
20140305,0.4201389,100500,100,1218
20140305,0.420162,100502,47,1217.533
20140305,0.4202315,100508,25,1218.39
20140305,0.4203009,100514,8,1218.4
20140305,0.4203588,100519,100,1218.322
20140305,0.4203704,100520,1,1218.39
20140305,0.4203935,100522,8,1218.4
20140305,0.4204398,100526,1,1218.43
20140305,0.4204745,100529,100,1218.38
20140305,0.4204977,100531,70,1217.865
20140305,0.4205093,100532,50,1218.4
20140305,0.4205556,100536,300,1218.623
20140305,0.4205787,100538,19,1218.799
20140305,0.420625,100542,50,1218.92
20140305,0.4206366,100543,2,1218.72
20140305,0.4206597,100545,320,1219.051
20140305,0.4207292,100551,100,1219.44
20140305,0.4207407,100552,875,1219.568
20140305,0.4207523,100553,40,1219.33
20140305,0.420787,100556,50,1219.69
20140305,0.4207986,100557,10,1219.779
20140305,0.4208218,100559,200,1219.475
20140305,0.4208681,100603,1000,1219.779
20140305,0.4208796,100604,404,1219.473
20140305,0.4209259,100608,101,1219.373
20140305,0.4209954,100614,75,1219.53
20140305,0.4210648,100620,100,1219.526
20140305,0.4211343,100626,7,1219.39
20140305,0.4211574,100628,200,1219.371
20140305,0.4211806,100630,100,1219.39
20140305,0.4211921,100631,311,1219.155
20140305,0.4212037,100632,100,1219.596
20140305,0.4212384,100635,1,1219.79
20140305,0.42125,100636,3,1219.16
20140305,0.4213542,100645,39,1219.692
20140305,0.4213657,100646,2,1219.76
20140305,0.4214005,100649,100,1219.49
20140305,0.421412,100650,600,1219.322
20140305,0.4214236,100651,100,1219.49
20140305,0.4214352,100652,134,1219.414
20140305,0.4214468,100653,530,1219.31
20140305,0.4214699,100655,1,1219.49
20140305,0.4216204,100708,900,1219.499
20140305,0.4216435,100710,200,1219.7
20140305,0.4216782,100713,20,1219.49
20140305,0.421713,100716,12,1219.491
20140305,0.4217361,100718,200,1219.533
20140305,0.4217477,100719,200,1219.62
20140305,0.4218287,100726,150,1219.658
20140305,0.4218403,100727,186,1219.468
20140305,0.4218519,100728,100,1219.49
20140305,0.4218634,100729,10,1219.656
20140305,0.4218866,100731,100,1219.47
20140305,0.4218981,100732,3,1219.59
20140305,0.4219329,100735,140,1219.59
20140305,0.4219792,100739,12,1219.222
20140305,0.4219907,100740,1,1219.59
20140305,0.4220139,100742,190,1219.187
20140305,0.4220255,100743,200,1219.37
20140305,0.422037,100744,200,1219.39
20140305,0.4220718,100747,1000,1219.213
20140305,0.4220833,100748,800,1219.312
20140305,0.4220949,100749,7,1219.6
20140305,0.4221181,100751,100,1219.613
20140305,0.4221759,100756,1,1219.63
20140305,0.4221991,100758,1,1219.63
20140305,0.4222106,100759,115,1219.413
20140305,0.4222222,100800,1,1219.2
20140305,0.4222917,100806,300,1219.274
20140305,0.4223032,100807,200,1219.2
20140305,0.4223264,100809,10,1219.27
20140305,0.4223727,100813,10,1219.17
20140305,0.4224074,100816,140,1219.123
20140305,0.4224421,100819,1,1219
20140305,0.4224769,100822,300,1218.655
20140305,0.422581,100831,7,1218.95
20140305,0.4226042,100833,2,1219
20140305,0.4226389,100836,50,1219.44
20140305,0.4227662,100847,9,1219.019
20140305,0.4228588,100855,300,1218.97
20140305,0.4229051,100859,5,1218.83
20140305,0.4230208,100909,100,1219.18
20140305,0.423044,100911,5,1219.16
20140305,0.4230787,100914,50,1219.188
20140305,0.4231366,100919,100,1218.81
20140305,0.4231481,100920,3,1218.66
20140305,0.4231944,100924,100,1218.996
20140305,0.4232292,100927,100,1218.987
20140305,0.4233102,100934,13,1219
20140305,0.4233449,100937,200,1219
20140305,0.4233796,100940,100,1219.14
20140305,0.4234144,100943,5,1219.27
20140305,0.4234259,100944,2,1219.065
20140305,0.4234375,100945,400,1219.265
20140305,0.4234606,100947,100,1219.27
20140305,0.4234722,100948,25,1218.87
20140305,0.4234838,100949,12,1219.27
20140305,0.4235301,100953,250,1219.212
20140305,0.4235532,100955,101,1219.02
20140305,0.4235648,100956,60,1219.021
20140305,0.4235764,100957,5,1219.317
20140305,0.4236574,101004,101,1219.31
20140305,0.4236921,101007,70,1219.153
20140305,0.4237037,101008,2,1219.39
20140305,0.4237269,101010,100,1219.15
20140305,0.42375,101012,500,1219.5
20140305,0.4237963,101016,1,1219.39
20140305,0.4238079,101017,175,1219.6
20140305,0.4238194,101018,35,1219.6
20140305,0.4238426,101020,100,1219.8
20140305,0.4239699,101031,50,1219.88
20140305,0.4239815,101032,7,1220
20140305,0.4240278,101036,5,1219.944
20140305,0.4240972,101042,100,1219.66
20140305,0.4241204,101044,4,1219.94
20140305,0.4241319,101045,500,1219.835
20140305,0.4241667,101048,2,1219.361
20140305,0.4241782,101049,100,1219.65
20140305,0.4242361,101054,1,1219.98
20140305,0.4242477,101055,100,1219.79
20140305,0.4242593,101056,35,1219.534
20140305,0.4243287,101102,115,1219.987
20140305,0.4243403,101103,101,1219.99
20140305,0.4243519,101104,519,1220
20140305,0.4243866,101107,100,1220.09
20140305,0.4243981,101108,900,1220.69
20140305,0.4244097,101109,10,1220.08
20140305,0.4244213,101110,25,1220.534
20140305,0.4244329,101111,100,1220.613
20140305,0.4244444,101112,400,1220.788
20140305,0.424456,101113,7,1220.79
20140305,0.4245255,101119,150,1220.533
20140305,0.424537,101120,452,1220.731
20140305,0.4245718,101123,97,1220.25
20140305,0.4246296,101128,500,1220.71
20140305,0.4247222,101136,42,1220.645
20140305,0.4247454,101138,50,1220.709
20140305,0.4247685,101140,800,1220.42
20140305,0.4247801,101141,30,1220.25
20140305,0.4248264,101145,10,1220.636
20140305,0.424838,101146,1,1220.15
20140305,0.4248843,101150,2,1220.71
20140305,0.4249653,101157,20,1220.11
20140305,0.4249884,101159,3,1220.36
20140305,0.425,101200,1,1220.335
20140305,0.4250116,101201,300,1220.351
20140305,0.4250463,101204,20,1220.36
20140305,0.4251157,101210,1,1220.37
20140305,0.4251736,101215,20,1220.71
20140305,0.4253241,101228,200,1220.09
20140305,0.4253356,101229,108,1220.551
20140305,0.4253588,101231,1,1220.14
20140305,0.4254745,101241,6,1220.67
20140305,0.4254977,101243,2,1220.11
20140305,0.4255208,101245,108,1220.388
20140305,0.4255324,101246,100,1220.41
20140305,0.4256019,101252,21,1220.135
20140305,0.4256944,101300,9,1220.639
20140305,0.4257523,101305,100,1220.31
20140305,0.4257986,101309,200,1220.505
20140305,0.4259144,101319,200,1220.57
20140305,0.4259606,101323,4,1220.7
20140305,0.4261111,101336,10,1220.7
20140305,0.4261343,101338,45,1220.7
20140305,0.4261458,101339,5,1220.42
20140305,0.4261574,101340,200,1220.49
20140305,0.4261921,101343,2,1220.7
20140305,0.4262037,101344,5,1220.7
20140305,0.4262269,101346,120,1220.664
20140305,0.4262963,101352,200,1220.69
20140305,0.4263079,101353,100,1220.687
20140305,0.4263773,101359,700,1220.555
20140305,0.4264005,101401,104,1220.63
20140305,0.4264236,101403,8,1220.42
20140305,0.4264468,101405,10,1220.63
20140305,0.4264815,101408,50,1220.8
20140305,0.4264931,101409,5,1220.85
20140305,0.4265394,101413,100,1220.86
20140305,0.4265509,101414,100,1220.89
20140305,0.4265625,101415,20,1220.9
20140305,0.4265741,101416,4,1220.76
20140305,0.4265856,101417,25,1220.64
20140305,0.4266088,101419,150,1220.616
20140305,0.4266435,101422,60,1220.93
20140305,0.4266667,101424,50,1220.9
20140305,0.4266782,101425,24,1220.69
20140305,0.4267014,101427,215,1220.994
20140305,0.4267245,101429,100,1220.755
20140305,0.4267708,101433,100,1221
20140305,0.4267824,101434,125,1220.927
20140305,0.4268056,101436,120,1221
20140305,0.4268171,101437,3,1221
20140305,0.4268287,101438,5,1221
20140305,0.4269792,101451,32,1220.99
20140305,0.4269907,101452,10,1220.66
20140305,0.4270255,101455,35,1220.66
20140305,0.427037,101456,90,1220.99
20140305,0.4270833,101500,200,1220.75
20140305,0.4270949,101501,100,1220.99
20140305,0.4271065,101502,200,1220.99
20140305,0.4271644,101507,100,1220.99
20140305,0.4271759,101508,100,1220.68
20140305,0.4271991,101510,100,1220.87
20140305,0.4272222,101512,200,1220.871
20140305,0.4272338,101513,123,1220.681
20140305,0.4273727,101525,2,1220.989
20140305,0.427419,101529,95,1221
20140305,0.4274653,101533,2,1220.68
20140305,0.4275231,101538,10,1220.885
20140305,0.4275347,101539,100,1220.77
20140305,0.4276852,101552,3,1220.76
20140305,0.4277083,101554,800,1221.107
20140305,0.4277199,101555,5,1221.19
20140305,0.4277315,101556,10,1221.19
20140305,0.4277546,101558,200,1221.198
20140305,0.4278704,101608,15,1221.2
20140305,0.4278819,101609,113,1221.47
20140305,0.4279167,101612,184,1221.47
20140305,0.4279514,101615,1,1221.23
20140305,0.4279977,101619,10,1221.7
20140305,0.4280208,101621,80,1221.66
20140305,0.4280671,101625,200,1221.457
20140305,0.4281481,101632,9,1221.66
20140305,0.4281713,101634,1140,1221.309
20140305,0.4281829,101635,20,1221.66
20140305,0.4282176,101638,2,1221.66
20140305,0.4282407,101640,100,1221.646
20140305,0.4282523,101641,20,1221.69
20140305,0.4282755,101643,20,1221.594
20140305,0.4283102,101646,25,1221.66
20140305,0.4283218,101647,100,1221.427
20140305,0.4283333,101648,1,1221.64
20140305,0.4283565,101650,60,1221.553
20140305,0.4284259,101656,10,1220.97
20140305,0.4284375,101657,100,1221.603
20140305,0.4284954,101702,34,1221.53
20140305,0.4285185,101704,6,1221.53
20140305,0.4285417,101706,1000,1221
20140305,0.4285764,101709,4,1221.16
20140305,0.428588,101710,10,1220.79
20140305,0.4285995,101711,1,1221.12
20140305,0.4286111,101712,200,1220.83
20140305,0.4286574,101716,200,1220.84
20140305,0.4287153,101721,2,1221.06
20140305,0.42875,101724,1,1221.029
20140305,0.4287616,101725,100,1221.02
20140305,0.4288194,101730,3,1220.91
20140305,0.428831,101731,10,1221
20140305,0.4288657,101734,35,1221.039
20140305,0.4289005,101737,6,1221.1
20140305,0.4289468,101741,6,1221.05
20140305,0.4289583,101742,50,1221.1
20140305,0.4289815,101744,3,1221.1
20140305,0.4290162,101747,100,1220.8
20140305,0.4290394,101749,402,1220.339
20140305,0.4290625,101751,20,1220.311
20140305,0.4290856,101753,2,1221.08
20140305,0.4291204,101756,40,1220.13
20140305,0.4291319,101757,150,1220.95
20140305,0.4292361,101806,20,1220.95
20140305,0.4292824,101810,2,1220.95
20140305,0.4293287,101814,4,1220.95
20140305,0.4294213,101822,16,1220.479
20140305,0.4294676,101826,4,1220.17
20140305,0.4295486,101833,1,1220.17
20140305,0.4295718,101835,10,1220.78
20140305,0.4295833,101836,300,1220.196
20140305,0.4296644,101843,182,1220.336
20140305,0.4297338,101849,112,1220.22
20140305,0.4297685,101852,10,1220.75
20140305,0.4299421,101907,50,1220.3
20140305,0.4299537,101908,650,1220.256
20140305,0.4299769,101910,200,1220.23
20140305,0.4300231,101914,5,1220.54
20140305,0.4300463,101916,100,1220.54
20140305,0.4301042,101921,9,1220.29
20140305,0.4301273,101923,1,1220.5
20140305,0.4301505,101925,41,1220.32
20140305,0.4301852,101928,1,1220.35
20140305,0.4302662,101935,60,1220.19
20140305,0.4303125,101939,100,1220.487
20140305,0.4303356,101941,3,1220.32
20140305,0.4303472,101942,100,1220.45
20140305,0.4303588,101943,15,1220.267
20140305,0.4304282,101949,200,1220.446
20140305,0.4304977,101955,1,1220.45
20140305,0.4305208,101957,2,1220.45
20140305,0.4306366,102007,5,1220.58
20140305,0.4306597,102009,2,1220.576
20140305,0.4308102,102022,710,1220.728
20140305,0.4308796,102028,3,1220.759
20140305,0.4310301,102041,45,1220.23
20140305,0.4310648,102044,50,1220.23
20140305,0.4311806,102054,16,1220.29
20140305,0.43125,102100,10,1220.68
20140305,0.4313079,102105,2,1220.23
20140305,0.4314236,102115,155,1220.24
20140305,0.4314468,102117,205,1220.24
20140305,0.4314583,102118,20,1220.24
20140305,0.4315046,102122,3,1220.544
20140305,0.4315972,102130,1,1220.56
20140305,0.4316088,102131,10,1220.56
20140305,0.4316551,102135,2,1220.56
20140305,0.4316667,102136,300,1220.56
20140305,0.4318287,102150,5,1220.19
20140305,0.4318519,102152,1,1220.55
20140305,0.4318866,102155,425,1220.474
20140305,0.4319907,102204,5,1220.56
20140305,0.4320023,102205,10,1220.56
20140305,0.432037,102208,3,1220.549
20140305,0.4320486,102209,25,1220.262
20140305,0.4320718,102211,10,1220.191
20140305,0.4321181,102215,50,1220.19
20140305,0.4321528,102218,50,1220.49
20140305,0.4321759,102220,10,1220.19
20140305,0.4322222,102224,100,1220.47
20140305,0.4322454,102226,6,1220.55
20140305,0.4322801,102229,1,1220.479
20140305,0.4323148,102232,13,1220.302
20140305,0.4324074,102240,300,1220.495
20140305,0.432419,102241,400,1220.515
20140305,0.4324537,102244,28,1220.35
20140305,0.4325,102248,200,1220.53
20140305,0.4325463,102252,100,1220.53
20140305,0.4325579,102253,1,1220.59
20140305,0.4325926,102256,4,1220.58
20140305,0.4326273,102259,50,1220.37
20140305,0.4327083,102306,20,1220.371
20140305,0.4327315,102308,4,1220.65
20140305,0.4327778,102312,14,1220.65
20140305,0.4328009,102314,200,1220.9
20140305,0.4329398,102326,400,1221
20140305,0.4329514,102327,100,1220.97
20140305,0.4329861,102330,24,1220.71
20140305,0.4330208,102333,8,1220.72
20140305,0.433044,102335,50,1221.185
20140305,0.4330556,102336,1,1220.72
20140305,0.4331366,102343,15,1221.29
20140305,0.4331597,102345,100,1221.226
20140305,0.4332755,102355,50,1221.01
20140305,0.4333218,102359,864,1221.33
20140305,0.4333333,102400,500,1221.5
20140305,0.4333912,102405,100,1221.435
20140305,0.4335185,102416,200,1221.5
20140305,0.4335301,102417,6,1221.5
20140305,0.4335764,102421,10,1221.629
20140305,0.4336111,102424,215,1221.604
20140305,0.4336227,102425,10,1221.63
20140305,0.4336806,102430,100,1221.629
20140305,0.4336921,102431,100,1221.31
20140305,0.4337153,102433,75,1221.623
20140305,0.4337269,102434,100,1221.624
20140305,0.4337963,102440,300,1221.557
20140305,0.433831,102443,35,1221.63
20140305,0.4338773,102447,15,1221.558
20140305,0.4339352,102452,10,1221.66
20140305,0.4339699,102455,100,1221.402
20140305,0.4339815,102456,2,1221.69
20140305,0.4340046,102458,11,1221.55
20140305,0.4341782,102513,10,1221.79
20140305,0.4342477,102519,500,1221.511
20140305,0.434294,102523,150,1221
20140305,0.4344676,102538,400,1221.121
20140305,0.4345023,102541,1,1221.089
20140305,0.4345255,102543,100,1221.03
20140305,0.4346296,102552,10,1221.76
20140305,0.4347569,102603,2,1221.03
20140305,0.4347685,102604,1,1221.76
20140305,0.4347917,102606,100,1221.616
20140305,0.4348148,102608,11,1221.546
20140305,0.4348264,102609,180,1221.819
20140305,0.434919,102617,929,1221.994
20140305,0.4349306,102618,1800,1222.021
20140305,0.4349421,102619,200,1222.023
20140305,0.4349537,102620,404,1222.021
20140305,0.4349653,102621,40,1222
20140305,0.4350579,102629,200,1222.09
20140305,0.4351157,102634,100,1222.09
20140305,0.4351389,102636,200,1222.235
20140305,0.4351505,102637,100,1222.033
20140305,0.4352083,102642,100,1222.27
20140305,0.4352315,102644,100,1222.07
20140305,0.4352431,102645,400,1222.235
20140305,0.4353356,102653,2,1222.81
20140305,0.4354977,102707,44,1222.53
20140305,0.4356134,102717,2,1222.531
20140305,0.4356481,102720,200,1222.88
20140305,0.4356713,102722,100,1222.53
20140305,0.4356829,102723,10,1222.879
20140305,0.4356944,102724,900,1222.596
20140305,0.4357292,102727,104,1222.702
20140305,0.4357523,102729,1500,1222.788
20140305,0.4357639,102730,400,1222.748
20140305,0.4357986,102733,1,1222.49
20140305,0.4358102,102734,1,1222.481
20140305,0.4358218,102735,33,1222.873
20140305,0.4358912,102741,3,1222.75
20140305,0.4359954,102750,15,1222.81
20140305,0.4360185,102752,15,1222.88
20140305,0.4360417,102754,25,1222.876
20140305,0.436088,102758,8,1222.88
20140305,0.4361111,102800,1,1222.52
20140305,0.4361343,102802,100,1222.81
20140305,0.4362963,102816,7,1222.8
20140305,0.4363194,102818,31,1222.8
20140305,0.436331,102819,1400,1222.289
20140305,0.4363426,102820,505,1222.765
20140305,0.4363889,102824,305,1222.77
20140305,0.4364236,102827,50,1222.77
20140305,0.4364815,102832,100,1222.206
20140305,0.4365046,102834,100,1222.53
20140305,0.4365625,102839,75,1222.51
20140305,0.4366204,102844,50,1222.51
20140305,0.4366319,102845,10,1222.51
20140305,0.4366551,102847,400,1222.404
20140305,0.4366667,102848,1100,1222.326
20140305,0.4367245,102853,10,1222.18
20140305,0.4367593,102856,100,1222.18
20140305,0.436794,102859,1,1222.44
20140305,0.4368287,102902,200,1222.3
20140305,0.4368866,102907,25,1222.18
20140305,0.436956,102913,100,1222.369
20140305,0.4369907,102916,30,1222.2
20140305,0.4370833,102924,1,1222.43
20140305,0.4371759,102932,400,1222.18
20140305,0.4372338,102937,5,1222.18
20140305,0.4372685,102940,10,1222.384
20140305,0.4372801,102941,100,1222.39
20140305,0.4373611,102948,150,1222.378
20140305,0.4374306,102954,5,1222.37
20140305,0.4374421,102955,10,1222.37
20140305,0.4375463,103004,3,1222.7
20140305,0.4376042,103009,1,1222.41
20140305,0.4376736,103015,402,1222.693
20140305,0.4376852,103016,345,1222.702
20140305,0.4376968,103017,2,1222.45
20140305,0.4377083,103018,100,1222.875
20140305,0.4377199,103019,200,1222.768
20140305,0.4377315,103020,1,1222.67
20140305,0.4377662,103023,132,1222.898
20140305,0.4377778,103024,10,1222.878
20140305,0.4378819,103033,2,1222.86
20140305,0.4378935,103034,48,1222.643
20140305,0.4379167,103036,222,1222.896
20140305,0.4379282,103037,400,1222.902
20140305,0.4379398,103038,106,1222.911
20140305,0.4379745,103041,3,1222.63
20140305,0.4379861,103042,209,1222.936
20140305,0.4379977,103043,6,1222.63
20140305,0.4380324,103046,300,1222.947
20140305,0.4380787,103050,200,1222.973
20140305,0.438125,103054,25,1222.8
20140305,0.4381597,103057,155,1223
20140305,0.438206,103101,600,1222.819
20140305,0.4382292,103103,5,1223
20140305,0.4382407,103104,25,1222.7
20140305,0.4382523,103105,100,1222.51
20140305,0.4382755,103107,200,1222.56
20140305,0.4384144,103119,20,1222.97
20140305,0.4384606,103123,100,1222.93
20140305,0.4384954,103126,100,1222.93
20140305,0.4385069,103127,10,1222.97
20140305,0.4385995,103135,2,1222.98
20140305,0.4386111,103136,3,1222.88
20140305,0.4386343,103138,100,1222.55
